transaction_id,customer_id,timestamp,amount,merchant_category,location,device_id,transaction_type,account_age_days
TX001235,C0276,2026-01-19T20:43:00,225.35,travel,City-1,D0,card,1997
TX001236,C0227,2026-03-26T00:26:00,1723.24,grocery,City-5,D9212,card,1555
TX001237,C0264,2026-02-26T14:09:00,394.03,travel,City-4,D0,card,1016
TX001238,C0093,2026-03-17T10:38:00,411.95,grocery,City-3,D0,card,937
TX001239,C0258,2026-01-28T23:55:00,111.39,grocery,City-3,D0,card,478
TX001240,C0007,2026-02-27T04:11:00,241.48,travel,City-2,D1,card,1235
TX001241,C0033,2026-02-12T21:26:00,142.15,grocery,City-3,D0,card,1746
TX001242,C0235,2026-03-01T22:22:00,241.92,travel,City-0,D1,card,202
TX001243,C0140,2026-01-19T09:22:00,347.52,cash,City-0,D2,card,1252
TX001244,C0052,2026-02-25T16:36:00,283.79,travel,City-2,D1,card,1277
TX001245,C0133,2026-02-10T15:09:00,116.32,travel,City-3,D1,card,133
TX001246,C0084,2026-01-13T08:12:00,40.81,retail,City-4,D0,card,289
TX001247,C0286,2026-02-12T19:29:00,19.66,cash,City-1,D1,card,1634
TX001248,C0155,2026-02-03T21:04:00,152.75,cash,City-0,D2,card,922
TX001249,C0089,2026-03-08T21:13:00,104.32,retail,City-4,D2,card,211
TX001250,C0288,2026-02-09T03:09:00,314.11,travel,City-3,D0,card,110
TX001251,C0165,2026-03-05T20:16:00,302.73,travel,City-0,D0,card,1541
TX001252,C0201,2026-03-29T11:58:00,346.63,retail,City-1,D0,card,681
TX001253,C0105,2026-01-26T14:48:00,271.17,cash,City-0,D0,card,1744
TX001254,C0090,2026-01-27T09:09:00,60.35,retail,City-0,D0,card,540
TX001255,C0278,2026-01-25T03:52:00,179.19,retail,City-3,D2,card,1850
TX001256,C0279,2026-03-20T05:51:00,225.61,retail,City-4,D0,card,1480
TX001257,C0058,2026-03-15T04:21:00,89.54,retail,City-3,D1,card,1379
TX001258,C0150,2026-01-01T09:33:00,464.62,retail,City-0,D0,card,241
TX001259,C0294,2026-03-07T00:57:00,165.98,cash,City-4,D0,card,952
TX001260,C0209,2026-03-27T18:08:00,196.41,travel,City-4,D2,card,1485
TX001261,C0215,2026-01-07T05:56:00,217.98,grocery,City-0,D2,card,1161
TX001262,C0146,2026-02-25T01:02:00,197.77,cash,City-1,D2,card,574
TX001263,C0175,2026-02-27T00:35:00,181.52,retail,City-8,D2621,card,1161
TX001264,C0150,2026-02-12T17:59:00,507.64,grocery,City-0,D0,card,1797
TX001265,C0135,2026-03-23T22:29:00,28.2,retail,City-0,D0,card,143
TX001266,C0142,2026-02-23T19:34:00,501.37,travel,City-2,D1,card,122
TX001267,C0135,2026-03-05T23:31:00,26.4,grocery,City-0,D0,card,1265
TX001268,C0261,2026-01-21T09:58:00,478.2,cash,City-1,D0,card,1223
TX001269,C0293,2026-01-07T04:28:00,44.92,travel,City-3,D2,card,1294
TX001270,C0049,2026-01-31T19:11:00,666.42,travel,City-2,D1530,card,1294
TX001271,C0091,2026-03-29T14:06:00,202.46,grocery,City-1,D1,card,326
TX001272,C0021,2026-02-16T04:17:00,113.09,grocery,City-1,D0,card,242
TX001273,C0213,2026-02-05T05:31:00,1128.83,travel,City-15,D1472,card,769
TX001274,C0080,2026-02-26T01:03:00,137.01,cash,City-0,D2,card,190
TX001275,C0297,2026-02-09T02:44:00,336.94,retail,City-2,D0,card,906
TX001276,C0220,2026-02-23T04:04:00,187.07,cash,City-0,D1,card,429
TX001277,C0211,2026-03-24T01:38:00,226.01,cash,City-1,D1,card,1501
TX001278,C0222,2026-01-12T01:33:00,2222.4,cash,City-14,D9533,card,536
TX001279,C0179,2026-03-22T06:28:00,181.84,cash,City-4,D2,card,1241
TX001280,C0174,2026-03-20T04:42:00,50.26,retail,City-4,D0,card,1046
TX001281,C0187,2026-03-23T08:11:00,35.15,grocery,City-2,D1,card,1516
TX001282,C0115,2026-02-03T07:18:00,539.91,cash,City-0,D1,card,371
TX001283,C0224,2026-02-22T13:32:00,123.33,cash,City-4,D2,card,167
TX001284,C0192,2026-01-18T13:47:00,76.48,grocery,City-2,D0,card,1104
TX001285,C0025,2026-01-10T12:01:00,53.54,retail,City-0,D1,card,1506
TX001286,C0001,2026-01-27T04:46:00,231.86,travel,City-1,D1,card,1712
TX001287,C0177,2026-01-05T20:01:00,726.18,cash,City-2,D0,card,154
TX001288,C0287,2026-03-10T06:34:00,243.63,cash,City-2,D2,card,1810
TX001289,C0134,2026-02-18T20:37:00,5727.05,cash,City-7,D9846,card,1928
TX001290,C0205,2026-02-16T08:10:00,132.29,cash,City-0,D1,card,472
TX001291,C0299,2026-03-08T03:59:00,207.44,cash,City-4,D2,card,680
TX001292,C0019,2026-03-14T00:58:00,3610.44,cash,City-13,D9965,card,665
TX001293,C0123,2026-03-23T13:38:00,208.98,travel,City-3,D0,card,1776
TX001294,C0040,2026-03-03T06:34:00,162.63,grocery,City-0,D1,card,1906
TX001295,C0272,2026-02-25T03:31:00,53.38,retail,City-2,D2,card,780
TX001296,C0071,2026-03-06T18:16:00,186.52,grocery,City-1,D2,card,1796
TX001297,C0108,2026-03-26T02:51:00,537.38,cash,City-1,D9705,card,484
TX001298,C0011,2026-01-30T23:24:00,355.71,cash,City-1,D2,card,414
TX001299,C0025,2026-03-09T10:09:00,106.72,grocery,City-0,D1,card,879
TX001300,C0071,2026-03-23T23:31:00,2168.46,grocery,City-18,D8395,card,955
TX001301,C0205,2026-02-07T04:42:00,45.26,travel,City-0,D1,card,722
TX001302,C0249,2026-03-09T03:57:00,183.99,cash,City-4,D0,card,508
TX001303,C0294,2026-02-17T10:22:00,402.07,travel,City-4,D0,card,1424
TX001304,C0200,2026-02-19T09:47:00,432.14,grocery,City-0,D2,card,1991
TX001305,C0258,2026-03-31T11:47:00,25.27,travel,City-3,D0,card,509
TX001306,C0027,2026-03-08T09:08:00,49.45,cash,City-2,D0,card,1629
TX001307,C0299,2026-02-11T16:08:00,207.8,grocery,City-4,D2,card,290
TX001308,C0051,2026-01-11T06:38:00,27.85,travel,City-1,D0,card,1053
TX001309,C0181,2026-03-23T15:41:00,319.66,cash,City-1,D1,card,845
TX001310,C0239,2026-02-24T11:19:00,76.06,travel,City-4,D2,card,1032
TX001311,C0101,2026-03-07T10:06:00,223.85,grocery,City-1,D2,card,153
TX001312,C0101,2026-03-09T22:41:00,247.94,travel,City-1,D2,card,1367
TX001313,C0152,2026-03-06T11:43:00,86.11,retail,City-2,D2,card,621
TX001314,C0125,2026-01-19T04:07:00,177.22,travel,City-0,D2,card,1400
TX001315,C0090,2026-03-18T02:19:00,163.67,grocery,City-0,D0,card,751
TX001316,C0148,2026-01-15T06:10:00,428.35,grocery,City-3,D1,card,1065
TX001317,C0155,2026-03-13T06:21:00,372.73,cash,City-0,D2,card,685
TX001318,C0100,2026-02-28T19:16:00,277.7,cash,City-0,D1,card,1751
TX001319,C0266,2026-02-16T03:14:00,172.52,grocery,City-1,D2,card,772
TX001320,C0281,2026-01-30T22:54:00,146.79,retail,City-1,D2,card,940
TX001321,C0031,2026-03-22T00:40:00,572.93,travel,City-1,D1,card,227
TX001322,C0288,2026-03-12T16:19:00,112.31,retail,City-3,D0,card,76
TX001323,C0288,2026-03-17T18:10:00,2470.76,travel,City-9,D5989,card,1873
TX001324,C0075,2026-01-26T20:38:00,139.72,travel,City-0,D0,card,1397
TX001325,C0220,2026-02-03T08:06:00,231.03,cash,City-0,D1,card,953
TX001326,C0214,2026-02-24T15:05:00,543.46,travel,City-4,D1,card,1129
TX001327,C0086,2026-01-07T21:46:00,362.67,retail,City-1,D2,card,248
TX001328,C0143,2026-01-02T21:07:00,337.88,travel,City-3,D2,card,1966
TX001329,C0084,2026-02-14T12:11:00,42.37,cash,City-4,D0,card,1433
TX001330,C0287,2026-02-04T23:08:00,118.56,grocery,City-2,D2,card,973
TX001331,C0047,2026-01-11T14:05:00,220.08,cash,City-2,D2,card,1700
TX001332,C0176,2026-02-17T15:29:00,128.48,retail,City-1,D2,card,1408
TX001333,C0233,2026-02-10T06:41:00,735.51,travel,City-3,D2,card,1922
TX001334,C0018,2026-03-05T06:14:00,286.82,retail,City-3,D0,card,1570
TX001335,C0239,2026-02-20T06:56:00,62.89,travel,City-4,D2,card,298
TX001336,C0187,2026-03-06T17:51:00,58.97,cash,City-2,D1,card,1147
TX001337,C0031,2026-02-26T08:20:00,408.74,grocery,City-1,D1,card,1128
TX001338,C0178,2026-03-13T15:04:00,317.07,cash,City-3,D1,card,507
TX001339,C0087,2026-01-13T12:12:00,193.28,travel,City-2,D0,card,1649
TX001340,C0090,2026-02-15T00:59:00,59.18,cash,City-0,D0,card,1467
TX001341,C0245,2026-01-11T06:19:00,287.13,cash,City-0,D2,card,1291
TX001342,C0074,2026-01-21T12:51:00,130.31,travel,City-4,D2,card,70
TX001343,C0071,2026-03-28T21:12:00,144.23,cash,City-1,D2,card,479
TX001344,C0207,2026-02-03T18:22:00,242.68,cash,City-2,D0,card,1787
TX001345,C0011,2026-02-18T10:11:00,289.24,travel,City-1,D2,card,1076
TX001346,C0110,2026-01-22T12:10:00,253.47,grocery,City-0,D2,card,1028
TX001347,C0137,2026-02-27T16:41:00,1629.08,retail,City-2,D4794,card,1346
TX001348,C0094,2026-03-30T02:33:00,1007.53,cash,City-14,D3013,card,504
TX001349,C0022,2026-03-11T13:14:00,236.13,travel,City-2,D1,card,1604
TX001350,C0089,2026-02-12T19:28:00,1770.98,cash,City-13,D2988,card,1366
TX001351,C0226,2026-01-02T04:48:00,26.41,travel,City-1,D1,card,1815
TX001352,C0150,2026-02-25T02:08:00,639.89,grocery,City-0,D0,card,1260
TX001353,C0200,2026-02-06T07:39:00,409.03,grocery,City-0,D2,card,1083
TX001354,C0285,2026-02-13T09:41:00,242.47,travel,City-0,D0,card,1375
TX001355,C0289,2026-01-09T05:35:00,89.66,grocery,City-4,D1,card,1536
TX001356,C0174,2026-02-02T03:55:00,148.77,cash,City-4,D0,card,1030
TX001357,C0136,2026-02-19T22:36:00,311.55,retail,City-1,D1,card,1034
TX001358,C0018,2026-03-30T09:00:00,294.67,cash,City-3,D0,card,778
TX001359,C0234,2026-03-29T08:33:00,406.01,travel,City-4,D0,card,1842
TX001360,C0003,2026-03-06T15:40:00,161.11,retail,City-3,D0,card,1981
TX001361,C0046,2026-03-05T07:52:00,303.12,cash,City-1,D1,card,943
TX001362,C0293,2026-02-27T22:14:00,60.76,cash,City-3,D2,card,282
TX001363,C0251,2026-03-07T09:09:00,413.43,retail,City-1,D2,card,1149
TX001364,C0277,2026-01-05T08:41:00,311.01,grocery,City-2,D1,card,541
TX001365,C0037,2026-03-20T21:34:00,3122.68,retail,City-6,D7657,card,463
TX001366,C0247,2026-02-08T07:52:00,183.92,cash,City-2,D1,card,1565
TX001367,C0246,2026-03-31T16:48:00,233.49,cash,City-1,D0,card,803
TX001368,C0171,2026-01-09T15:31:00,223.37,travel,City-1,D0,card,880
TX001369,C0045,2026-02-19T01:16:00,678.8,grocery,City-0,D0,card,84
TX001370,C0109,2026-01-04T10:34:00,460.96,retail,City-4,D1,card,1622
TX001371,C0032,2026-03-21T19:30:00,180.38,grocery,City-2,D2,card,334
TX001372,C0277,2026-02-06T03:03:00,725.34,grocery,City-2,D1,card,988
TX001373,C0238,2026-01-21T08:34:00,30.25,grocery,City-3,D1,card,1839
TX001374,C0022,2026-01-10T04:52:00,2467.77,cash,City-14,D6631,card,1318
TX001375,C0107,2026-01-18T01:29:00,383.61,travel,City-13,D1749,card,1886
TX001376,C0028,2026-01-10T19:33:00,23.73,retail,City-3,D1,card,1705
TX001377,C0104,2026-01-05T14:19:00,212.54,retail,City-4,D2,card,130
TX001378,C0184,2026-03-07T07:59:00,430.06,grocery,City-4,D1,card,874
TX001379,C0019,2026-02-04T10:03:00,238.61,retail,City-4,D1,card,1085
TX001380,C0165,2026-01-25T07:10:00,85.51,cash,City-0,D0,card,1455
TX001381,C0128,2026-01-01T05:12:00,130.73,retail,City-3,D2,card,115
TX001382,C0110,2026-02-16T10:49:00,136.8,grocery,City-0,D2,card,974
TX001383,C0078,2026-01-07T15:25:00,284.78,cash,City-3,D0,card,960
TX001384,C0116,2026-02-11T18:11:00,556.6,retail,City-1,D2,card,482
TX001385,C0016,2026-01-16T21:28:00,181.58,grocery,City-1,D1,card,1975
TX001386,C0019,2026-03-27T07:48:00,238.63,travel,City-4,D1,card,105
TX001387,C0034,2026-01-29T00:11:00,187.0,travel,City-4,D1,card,608
TX001388,C0079,2026-01-25T14:14:00,122.65,cash,City-4,D1,card,1317
TX001389,C0057,2026-03-04T05:09:00,154.26,retail,City-2,D0,card,1514
TX001390,C0047,2026-01-24T21:39:00,145.87,travel,City-2,D2,card,1386
TX001391,C0195,2026-03-08T00:11:00,136.05,cash,City-0,D0,card,1638
TX001392,C0219,2026-01-18T22:45:00,110.83,grocery,City-4,D0,card,1871
TX001393,C0084,2026-02-19T08:09:00,16.02,grocery,City-4,D0,card,1037
TX001394,C0012,2026-03-04T00:58:00,1081.94,cash,City-7,D2774,card,1153
TX001395,C0083,2026-03-22T05:48:00,40.62,travel,City-3,D2,card,936
TX001396,C0290,2026-02-01T02:42:00,184.99,grocery,City-0,D2,card,866
TX001397,C0168,2026-02-05T07:09:00,211.43,retail,City-3,D0,card,1981
TX001398,C0157,2026-03-05T14:38:00,520.51,cash,City-2,D1,card,878
TX001399,C0006,2026-01-04T07:17:00,270.87,travel,City-1,D0,card,1331
TX001400,C0205,2026-01-18T20:35:00,290.19,retail,City-0,D1,card,547
TX001401,C0212,2026-02-26T01:24:00,141.71,retail,City-2,D2,card,298
TX001402,C0263,2026-01-18T12:51:00,114.73,retail,City-3,D2,card,848
TX001403,C0141,2026-03-12T22:33:00,121.96,cash,City-1,D0,card,1979
TX001404,C0015,2026-02-15T12:47:00,145.76,grocery,City-0,D0,card,396
TX001405,C0086,2026-01-14T05:52:00,266.33,retail,City-1,D2,card,601
TX001406,C0277,2026-01-03T19:48:00,229.72,grocery,City-2,D1,card,1507
TX001407,C0103,2026-02-04T09:05:00,813.56,grocery,City-3,D1,card,336
TX001408,C0199,2026-02-18T00:07:00,84.14,travel,City-4,D1,card,889
TX001409,C0121,2026-02-10T00:27:00,384.34,retail,City-1,D1,card,317
TX001410,C0169,2026-02-15T21:03:00,964.17,retail,City-4,D1,card,643
TX001411,C0068,2026-02-10T16:51:00,25.36,cash,City-3,D2,card,995
TX001412,C0288,2026-03-15T15:57:00,136.61,retail,City-3,D0,card,177
TX001413,C0186,2026-02-07T20:48:00,373.19,grocery,City-1,D0,card,1144
TX001414,C0289,2026-02-27T14:33:00,54.29,retail,City-4,D1,card,1589
TX001415,C0042,2026-01-16T00:48:00,449.24,travel,City-2,D0,card,1928
TX001416,C0106,2026-02-25T11:06:00,167.21,retail,City-1,D1,card,433
TX001417,C0139,2026-02-08T15:29:00,64.34,travel,City-4,D1,card,1841
TX001418,C0296,2026-02-28T13:54:00,705.83,travel,City-1,D2,card,513
TX001419,C0028,2026-03-21T15:25:00,88.48,grocery,City-3,D1,card,1417
TX001420,C0216,2026-02-10T19:05:00,41.05,retail,City-1,D0,card,1608
TX001421,C0140,2026-01-07T03:00:00,2550.04,retail,City-16,D1232,card,166
TX001422,C0010,2026-03-01T03:38:00,233.21,travel,City-0,D1,card,407
TX001423,C0224,2026-01-25T02:47:00,1445.18,retail,City-19,D8546,card,414
TX001424,C0168,2026-01-25T04:37:00,89.38,grocery,City-3,D0,card,762
TX001425,C0267,2026-03-19T01:53:00,175.51,cash,City-2,D0,card,1898
TX001426,C0297,2026-01-29T10:52:00,500.27,cash,City-2,D0,card,1871
TX001427,C0193,2026-03-15T12:24:00,133.2,retail,City-3,D1,card,1874
TX001428,C0149,2026-01-31T11:30:00,24.8,travel,City-4,D2,card,1689
TX001429,C0026,2026-01-07T03:21:00,442.3,grocery,City-1,D2,card,99
TX001430,C0212,2026-01-04T17:29:00,62.73,cash,City-2,D2,card,1777
TX001431,C0045,2026-01-06T22:22:00,337.63,travel,City-0,D0,card,719
TX001432,C0211,2026-03-30T15:26:00,328.37,retail,City-1,D1,card,500
TX001433,C0113,2026-02-24T18:41:00,439.9,travel,City-3,D2,card,768
TX001434,C0055,2026-01-24T12:40:00,686.31,grocery,City-0,D1,card,164
TX001435,C0074,2026-01-25T03:23:00,33.17,travel,City-4,D2,card,946
TX001436,C0140,2026-01-24T20:43:00,210.93,grocery,City-0,D2,card,1136
TX001437,C0101,2026-02-17T10:39:00,452.69,cash,City-1,D2,card,1991
TX001438,C0271,2026-02-07T01:52:00,195.73,grocery,City-1,D1,card,1758
TX001439,C0191,2026-02-15T05:06:00,63.51,grocery,City-1,D2,card,1487
TX001440,C0206,2026-01-10T05:09:00,60.63,cash,City-1,D2,card,802
TX001441,C0129,2026-01-10T05:42:00,175.19,travel,City-4,D0,card,1674
TX001442,C0141,2026-03-24T19:06:00,223.12,travel,City-1,D0,card,881
TX001443,C0038,2026-02-26T06:38:00,207.71,grocery,City-3,D2,card,492
TX001444,C0061,2026-01-29T02:02:00,152.19,cash,City-1,D1,card,664
TX001445,C0211,2026-02-02T14:21:00,342.15,grocery,City-1,D1,card,1354
TX001446,C0262,2026-02-16T04:12:00,212.35,travel,City-2,D1,card,301
TX001447,C0261,2026-02-25T01:01:00,337.35,retail,City-1,D0,card,400
TX001448,C0263,2026-03-24T18:59:00,77.89,cash,City-3,D2,card,805
TX001449,C0060,2026-03-30T16:13:00,276.93,grocery,City-0,D0,card,419
TX001450,C0040,2026-02-11T09:49:00,176.08,cash,City-0,D1,card,943
TX001451,C0046,2026-03-20T22:52:00,106.81,retail,City-1,D1,card,649
TX001452,C0062,2026-01-18T12:30:00,1143.19,travel,City-19,D2003,card,441
TX001453,C0136,2026-02-28T10:02:00,428.53,grocery,City-1,D1,card,1524
TX001454,C0157,2026-02-09T01:27:00,210.54,cash,City-2,D1,card,340
TX001455,C0028,2026-02-10T11:30:00,83.32,travel,City-3,D1,card,1391
TX001456,C0035,2026-01-31T17:04:00,119.06,grocery,City-0,D2,card,1572
TX001457,C0077,2026-01-21T20:45:00,815.32,grocery,City-18,D2228,card,1855
TX001458,C0123,2026-02-23T09:36:00,72.62,cash,City-3,D0,card,1055
TX001459,C0179,2026-03-20T04:53:00,289.77,grocery,City-4,D2,card,1746
TX001460,C0256,2026-03-04T22:38:00,125.55,cash,City-1,D1,card,1265
TX001461,C0251,2026-01-02T15:38:00,208.36,retail,City-1,D2,card,521
TX001462,C0207,2026-02-02T18:46:00,181.54,cash,City-2,D0,card,252
TX001463,C0088,2026-02-09T13:26:00,166.84,grocery,City-3,D1,card,551
TX001464,C0200,2026-01-09T21:03:00,136.34,travel,City-0,D2,card,1623
TX001465,C0153,2026-01-15T08:23:00,180.89,travel,City-3,D0,card,683
TX001466,C0214,2026-02-06T16:46:00,180.42,cash,City-4,D1,card,735
TX001467,C0074,2026-03-12T11:16:00,120.44,cash,City-4,D2,card,1604
TX001468,C0120,2026-03-03T08:16:00,127.26,travel,City-0,D0,card,1164
TX001469,C0034,2026-02-08T02:02:00,1608.39,grocery,City-14,D7815,card,223
TX001470,C0139,2026-01-01T09:20:00,86.96,cash,City-4,D1,card,1478
TX001471,C0266,2026-02-11T07:23:00,105.08,retail,City-1,D2,card,563
TX001472,C0297,2026-01-30T21:20:00,267.8,cash,City-2,D0,card,1173
TX001473,C0048,2026-03-01T02:02:00,302.55,grocery,City-3,D0,card,528
TX001474,C0141,2026-03-02T15:02:00,91.5,cash,City-1,D0,card,163
TX001475,C0098,2026-03-24T17:04:00,70.2,cash,City-3,D2,card,421
TX001476,C0012,2026-03-03T06:05:00,185.52,travel,City-2,D0,card,1781
TX001477,C0172,2026-03-12T04:49:00,108.85,retail,City-2,D1,card,436
TX001478,C0225,2026-02-27T07:30:00,257.44,travel,City-0,D0,card,1813
TX001479,C0195,2026-01-06T20:28:00,84.71,cash,City-0,D0,card,505
TX001480,C0134,2026-01-31T19:39:00,1013.56,retail,City-6,D3440,card,81
TX001481,C0003,2026-02-16T03:54:00,245.15,grocery,City-3,D0,card,1984
TX001482,C0092,2026-02-15T01:37:00,4764.34,cash,City-12,D1310,card,1026
TX001483,C0277,2026-03-08T20:35:00,96.4,retail,City-2,D1,card,1848
TX001484,C0215,2026-02-16T14:51:00,253.45,cash,City-0,D2,card,99
TX001485,C0015,2026-02-20T08:32:00,138.76,grocery,City-0,D0,card,1731
TX001486,C0106,2026-01-22T15:00:00,151.99,cash,City-1,D1,card,345
TX001487,C0041,2026-02-04T06:55:00,401.11,travel,City-1,D2,card,1754
TX001488,C0198,2026-01-21T16:13:00,166.89,retail,City-3,D0,card,262
TX001489,C0158,2026-03-26T23:42:00,484.69,travel,City-3,D2,card,1163
TX001490,C0228,2026-02-15T03:42:00,242.16,grocery,City-3,D0,card,1407
TX001491,C0009,2026-02-17T22:09:00,116.62,grocery,City-4,D0,card,883
TX001492,C0068,2026-02-26T05:29:00,37.78,grocery,City-3,D2,card,1938
TX001493,C0004,2026-03-28T09:18:00,38.22,travel,City-4,D1,card,1506
TX001494,C0071,2026-01-17T00:35:00,170.71,travel,City-1,D2,card,36
TX001495,C0009,2026-03-29T00:09:00,212.63,travel,City-4,D0,card,530
TX001496,C0223,2026-03-04T08:49:00,230.17,cash,City-3,D1,card,1999
TX001497,C0231,2026-02-01T10:01:00,161.89,grocery,City-1,D0,card,213
TX001498,C0024,2026-03-31T02:32:00,5699.31,cash,City-14,D1706,card,238
TX001499,C0182,2026-03-19T22:32:00,288.76,grocery,City-2,D2,card,49
TX001500,C0149,2026-03-06T08:50:00,33.6,retail,City-4,D2,card,249
TX001501,C0054,2026-03-30T16:14:00,236.0,retail,City-4,D0,card,1707
TX001502,C0282,2026-01-23T00:57:00,98.44,grocery,City-2,D0,card,568
TX001503,C0074,2026-01-01T06:12:00,49.67,retail,City-4,D2,card,1822
TX001504,C0297,2026-02-27T18:18:00,581.8,grocery,City-2,D0,card,1408
TX001505,C0198,2026-02-28T09:36:00,1226.23,travel,City-9,D3365,card,994
TX001506,C0036,2026-01-05T21:00:00,101.52,grocery,City-1,D0,card,1313
TX001507,C0007,2026-03-09T10:01:00,146.21,grocery,City-2,D1,card,1479
TX001508,C0188,2026-01-27T23:15:00,238.77,retail,City-3,D2,card,1878
TX001509,C0274,2026-02-22T08:17:00,240.34,cash,City-4,D1,card,1270
TX001510,C0200,2026-03-24T15:15:00,306.94,grocery,City-0,D2,card,292
TX001511,C0179,2026-01-23T13:01:00,481.75,grocery,City-4,D2,card,855
TX001512,C0099,2026-03-16T06:56:00,406.75,cash,City-4,D0,card,1871
TX001513,C0076,2026-03-27T17:25:00,165.51,grocery,City-1,D1,card,179
TX001514,C0057,2026-01-23T01:35:00,840.06,grocery,City-2,D0,card,1288
TX001515,C0153,2026-01-04T21:54:00,180.98,retail,City-3,D0,card,702
TX001516,C0130,2026-01-10T01:29:00,66.35,grocery,City-0,D1,card,1186
TX001517,C0198,2026-01-04T12:54:00,41.44,cash,City-3,D0,card,1099
TX001518,C0066,2026-03-14T06:27:00,282.82,cash,City-1,D0,card,726
TX001519,C0167,2026-03-11T14:12:00,531.48,retail,City-2,D2,card,409
TX001520,C0267,2026-01-03T06:35:00,124.94,grocery,City-2,D0,card,1461
TX001521,C0102,2026-02-21T11:47:00,109.42,travel,City-2,D0,card,1831
TX001522,C0070,2026-01-06T08:54:00,54.92,retail,City-0,D1,card,703
TX001523,C0137,2026-02-09T01:58:00,185.26,travel,City-2,D2,card,1180
TX001524,C0181,2026-02-25T16:08:00,488.8,cash,City-1,D1,card,1769
TX001525,C0093,2026-02-04T11:30:00,165.6,cash,City-3,D0,card,1261
TX001526,C0221,2026-02-02T10:57:00,208.74,grocery,City-1,D2,card,1685
TX001527,C0118,2026-01-07T08:37:00,139.12,retail,City-3,D1,card,668
TX001528,C0127,2026-01-23T12:52:00,64.59,grocery,City-2,D1,card,312
TX001529,C0225,2026-02-19T02:27:00,457.63,travel,City-0,D0,card,1528
TX001530,C0256,2026-02-25T02:50:00,560.76,cash,City-1,D1,card,307
TX001531,C0004,2026-02-05T10:21:00,43.92,grocery,City-4,D1,card,600
TX001532,C0179,2026-03-10T16:25:00,248.76,retail,City-4,D2,card,1920
TX001533,C0028,2026-01-08T20:57:00,40.28,travel,City-3,D1,card,1550
TX001534,C0136,2026-02-09T07:27:00,413.55,grocery,City-1,D1,card,86
TX001535,C0233,2026-03-17T20:04:00,363.42,retail,City-3,D2,card,742
TX001536,C0239,2026-03-22T18:18:00,78.34,retail,City-4,D2,card,1937
TX001537,C0013,2026-03-28T09:11:00,253.4,travel,City-3,D1,card,1329
TX001538,C0095,2026-02-02T08:52:00,166.05,grocery,City-0,D2,card,987
TX001539,C0245,2026-01-08T22:52:00,467.71,travel,City-0,D2,card,1789
TX001540,C0139,2026-02-17T13:04:00,52.47,grocery,City-4,D1,card,1666
TX001541,C0118,2026-02-15T04:04:00,60.72,travel,City-3,D1,card,577
TX001542,C0114,2026-01-27T09:23:00,194.75,retail,City-4,D0,card,1167
TX001543,C0196,2026-02-27T16:13:00,410.52,travel,City-1,D1,card,1436
TX001544,C0227,2026-01-07T17:43:00,441.6,travel,City-2,D2,card,1334
TX001545,C0174,2026-02-15T17:06:00,109.08,cash,City-4,D0,card,1953
TX001546,C0057,2026-02-13T20:45:00,277.54,grocery,City-2,D0,card,656
TX001547,C0199,2026-01-02T21:34:00,146.4,cash,City-4,D1,card,570
TX001548,C0231,2026-03-03T06:41:00,255.07,grocery,City-1,D0,card,1712
TX001549,C0236,2026-01-08T01:31:00,155.17,grocery,City-1,D2,card,234
TX001550,C0031,2026-03-11T09:15:00,272.25,travel,City-1,D1,card,1183
TX001551,C0057,2026-02-03T02:19:00,344.53,travel,City-2,D0,card,1965
TX001552,C0280,2026-03-11T03:30:00,49.96,travel,City-0,D1,card,761
TX001553,C0167,2026-02-25T19:08:00,6376.93,cash,City-10,D6243,card,1248
